Entry ID,Date,NGA,World Region
1231,-200,Southern China Hills,East Asia
1231,-100,Middle Yellow River Valley,East Asia
1231,-100,Southern China Hills,East Asia
1231,-0,Middle Yellow River Valley,East Asia
1231,-0,Southern China Hills,East Asia
1231,100,Middle Yellow River Valley,East Asia
1231,100,Southern China Hills,East Asia
1231,200,Middle Yellow River Valley,East Asia
1231,200,Southern China Hills,East Asia
1231,300,Middle Yellow River Valley,East Asia
1231,300,Southern China Hills,East Asia
1231,400,Middle Yellow River Valley,East Asia
1231,400,Southern China Hills,East Asia
1231,500,Middle Yellow River Valley,East Asia
1231,500,Southern China Hills,East Asia
1231,600,Middle Yellow River Valley,East Asia
1231,600,Southern China Hills,East Asia
1231,700,Middle Yellow River Valley,East Asia
1231,700,Southern China Hills,East Asia
1231,800,Middle Yellow River Valley,East Asia
1231,800,Southern China Hills,East Asia
1231,900,Middle Yellow River Valley,East Asia
1231,900,Southern China Hills,East Asia
1231,1000,Middle Yellow River Valley,East Asia
1231,1000,Southern China Hills,East Asia
1251,1800,Ghanaian Coast,Africa
1251,1900,Ghanaian Coast,Africa
1249,-200,Upper Egypt,Africa
1249,-100,Upper Egypt,Africa
1249,-0,Upper Egypt,Africa
1258,-1000,Galilee,Southwest Asia
1258,-900,Galilee,Southwest Asia
1258,-800,Galilee,Southwest Asia
1258,-700,Galilee,Southwest Asia
1258,-600,Galilee,Southwest Asia
1258,-500,Galilee,Southwest Asia
1257,-1000,Crete,Europe
1257,-900,Crete,Europe
1257,-800,Crete,Europe
1257,-700,Crete,Europe
1257,-600,Crete,Europe
1257,-500,Crete,Europe
1263,-500,North Colombia,South America
1263,-400,North Colombia,South America
1263,-300,North Colombia,South America
1264,-500,Southern Mesopotamia,Southwest Asia
1264,-400,Southern Mesopotamia,Southwest Asia
1268,300,Yemeni Coastal Plain,Southwest Asia
1268,400,Yemeni Coastal Plain,Southwest Asia
1268,500,Yemeni Coastal Plain,Southwest Asia
1279,1500,Crete,Europe
1279,1600,Crete,Europe
1279,1700,Crete,Europe
1279,1800,Crete,Europe
1279,1900,Crete,Europe
1279,2000,Crete,Europe
1281,1900,Upper Egypt,Africa
1283,1500,Kapuasi Basin,Southeast Asia
1283,1600,Kapuasi Basin,Southeast Asia
1283,1700,Kapuasi Basin,Southeast Asia
1283,1800,Kapuasi Basin,Southeast Asia
1283,1900,Kapuasi Basin,Southeast Asia
1283,2000,Kapuasi Basin,Southeast Asia
1284,-1200,Galilee,Southwest Asia
1284,-1100,Galilee,Southwest Asia
1284,-1000,Galilee,Southwest Asia
1284,-900,Galilee,Southwest Asia
1284,-800,Galilee,Southwest Asia
1284,-700,Galilee,Southwest Asia
1284,-600,Galilee,Southwest Asia
1284,-500,Galilee,Southwest Asia
1284,-400,Galilee,Southwest Asia
1284,-300,Galilee,Southwest Asia
1288,1500,Crete,Europe
1288,1600,Crete,Europe
1289,1500,Crete,Europe
1289,1600,Crete,Europe
1289,1700,Crete,Europe
1289,1800,Crete,Europe
1289,1900,Crete,Europe
1289,2000,Crete,Europe
1293,-2000,Valley of Oaxaca,North America
1293,-1900,Valley of Oaxaca,North America
1293,-1800,Valley of Oaxaca,North America
1293,-1700,Valley of Oaxaca,North America
1293,-1600,Valley of Oaxaca,North America
1293,-1500,Valley of Oaxaca,North America
1293,-1400,Valley of Oaxaca,North America
1293,-1300,Valley of Oaxaca,North America
1293,-1200,Valley of Oaxaca,North America
1293,-1100,Valley of Oaxaca,North America
1293,-1000,Valley of Oaxaca,North America
1293,-900,Valley of Oaxaca,North America
1293,-800,Valley of Oaxaca,North America
1293,-700,Valley of Oaxaca,North America
1293,-600,Valley of Oaxaca,North America
1293,-500,Valley of Oaxaca,North America
1293,-400,Valley of Oaxaca,North America
1293,-300,Valley of Oaxaca,North America
1293,-200,Valley of Oaxaca,North America
1293,-100,Valley of Oaxaca,North America
1293,-0,Valley of Oaxaca,North America
1293,100,Valley of Oaxaca,North America
1293,200,Valley of Oaxaca,North America
1293,300,Valley of Oaxaca,North America
1293,400,Valley of Oaxaca,North America
1293,500,Valley of Oaxaca,North America
1293,600,Valley of Oaxaca,North America
1293,700,Valley of Oaxaca,North America
1293,800,Valley of Oaxaca,North America
1293,900,Valley of Oaxaca,North America
1293,1000,Valley of Oaxaca,North America
1293,1100,Valley of Oaxaca,North America
1293,1200,Valley of Oaxaca,North America
1293,1300,Valley of Oaxaca,North America
1293,1400,Valley of Oaxaca,North America
1293,1500,Valley of Oaxaca,North America
1293,1600,Valley of Oaxaca,North America
1293,1700,Valley of Oaxaca,North America
1293,1800,Valley of Oaxaca,North America
1293,1900,Valley of Oaxaca,North America
1293,2000,Valley of Oaxaca,North America
1299,1900,Sogdiana,Central Eurasia
1295,300,Upper Egypt,Africa
1295,400,Upper Egypt,Africa
1295,500,Upper Egypt,Africa
1295,600,Upper Egypt,Africa
1301,-200,Lowland Andes,South America
1301,-100,Lowland Andes,South America
1301,-0,Lowland Andes,South America
1301,100,Lowland Andes,South America
1301,200,Lowland Andes,South America
1301,300,Lowland Andes,South America
1301,400,Lowland Andes,South America
1301,500,Lowland Andes,South America
1301,600,Lowland Andes,South America
1301,700,Lowland Andes,South America
1301,800,Lowland Andes,South America
1301,900,Lowland Andes,South America
1301,1000,Lowland Andes,South America
1306,-1200,Galilee,Southwest Asia
1306,-1100,Galilee,Southwest Asia
1306,-1000,Galilee,Southwest Asia
1306,-900,Galilee,Southwest Asia
1306,-800,Galilee,Southwest Asia
1306,-700,Galilee,Southwest Asia
1306,-600,Galilee,Southwest Asia
1308,200,Yemeni Coastal Plain,Southwest Asia
1308,300,Yemeni Coastal Plain,Southwest Asia
1308,400,Yemeni Coastal Plain,Southwest Asia
1308,500,Yemeni Coastal Plain,Southwest Asia
1309,300,Crete,Europe
1309,400,Crete,Europe
1309,500,Crete,Europe
1312,1400,Kachi Plain,South Asia
1312,1500,Kachi Plain,South Asia
1312,1600,Kachi Plain,South Asia
1312,1700,Kachi Plain,South Asia
1312,1800,Kachi Plain,South Asia
1312,1900,Kachi Plain,South Asia
1312,2000,Kachi Plain,South Asia
1311,1800,Finger Lakes,North America
1311,1900,Finger Lakes,North America
1311,2000,Finger Lakes,North America
1248,-1900,Konya Plain,Southwest Asia
1248,-1800,Konya Plain,Southwest Asia
1248,-1700,Konya Plain,Southwest Asia
1274,1800,Kansai,East Asia
1274,1900,Kansai,East Asia
1319,1900,Kachi Plain,South Asia
1319,2000,Kachi Plain,South Asia
1321,1800,Niger Inland Delta,Africa
1321,1900,Niger Inland Delta,Africa
1321,2000,Niger Inland Delta,Africa
1322,300,Latium,Europe
1322,300,Paris Basin,Europe
1322,300,Crete,Europe
1322,300,Upper Egypt,Africa
1322,300,Galilee,Southwest Asia
1322,300,Konya Plain,Southwest Asia
1323,1900,Upper Egypt,Africa
1329,-9700,Southern Mesopotamia,Southwest Asia
1329,-9700,Susiana,Southwest Asia
1329,-9700,Galilee,Southwest Asia
1329,-9600,Southern Mesopotamia,Southwest Asia
1329,-9600,Susiana,Southwest Asia
1329,-9600,Galilee,Southwest Asia
1329,-9500,Southern Mesopotamia,Southwest Asia
1329,-9500,Susiana,Southwest Asia
1329,-9500,Galilee,Southwest Asia
1329,-9400,Southern Mesopotamia,Southwest Asia
1329,-9400,Susiana,Southwest Asia
1329,-9400,Galilee,Southwest Asia
1329,-9300,Southern Mesopotamia,Southwest Asia
1329,-9300,Susiana,Southwest Asia
1329,-9300,Galilee,Southwest Asia
1329,-9200,Southern Mesopotamia,Southwest Asia
1329,-9200,Susiana,Southwest Asia
1329,-9200,Galilee,Southwest Asia
1329,-9100,Southern Mesopotamia,Southwest Asia
1329,-9100,Susiana,Southwest Asia
1329,-9100,Galilee,Southwest Asia
1329,-9000,Southern Mesopotamia,Southwest Asia
1329,-9000,Susiana,Southwest Asia
1329,-9000,Galilee,Southwest Asia
1329,-8900,Southern Mesopotamia,Southwest Asia
1329,-8900,Susiana,Southwest Asia
1329,-8900,Galilee,Southwest Asia
1329,-8800,Southern Mesopotamia,Southwest Asia
1329,-8800,Susiana,Southwest Asia
1329,-8800,Galilee,Southwest Asia
1329,-8700,Southern Mesopotamia,Southwest Asia
1329,-8700,Susiana,Southwest Asia
1329,-8700,Galilee,Southwest Asia
1329,-8600,Southern Mesopotamia,Southwest Asia
1329,-8600,Susiana,Southwest Asia
1329,-8600,Galilee,Southwest Asia
1329,-8500,Southern Mesopotamia,Southwest Asia
1329,-8500,Susiana,Southwest Asia
1329,-8500,Galilee,Southwest Asia
1329,-8400,Southern Mesopotamia,Southwest Asia
1329,-8400,Susiana,Southwest Asia
1329,-8400,Galilee,Southwest Asia
1329,-8300,Southern Mesopotamia,Southwest Asia
1329,-8300,Susiana,Southwest Asia
1329,-8300,Galilee,Southwest Asia
1329,-8200,Southern Mesopotamia,Southwest Asia
1329,-8200,Susiana,Southwest Asia
1329,-8200,Galilee,Southwest Asia
1329,-8100,Southern Mesopotamia,Southwest Asia
1329,-8100,Susiana,Southwest Asia
1329,-8100,Galilee,Southwest Asia
1329,-8000,Southern Mesopotamia,Southwest Asia
1329,-8000,Susiana,Southwest Asia
1329,-8000,Galilee,Southwest Asia
1329,-7900,Southern Mesopotamia,Southwest Asia
1329,-7900,Susiana,Southwest Asia
1329,-7900,Galilee,Southwest Asia
1329,-7800,Southern Mesopotamia,Southwest Asia
1329,-7800,Susiana,Southwest Asia
1329,-7800,Galilee,Southwest Asia
1329,-7700,Southern Mesopotamia,Southwest Asia
1329,-7700,Susiana,Southwest Asia
1329,-7700,Galilee,Southwest Asia
1329,-7600,Southern Mesopotamia,Southwest Asia
1329,-7600,Susiana,Southwest Asia
1329,-7600,Galilee,Southwest Asia
1329,-7500,Southern Mesopotamia,Southwest Asia
1329,-7500,Susiana,Southwest Asia
1329,-7500,Galilee,Southwest Asia
1329,-7400,Southern Mesopotamia,Southwest Asia
1329,-7400,Susiana,Southwest Asia
1329,-7400,Galilee,Southwest Asia
1329,-7300,Southern Mesopotamia,Southwest Asia
1329,-7300,Susiana,Southwest Asia
1329,-7300,Galilee,Southwest Asia
1329,-7200,Southern Mesopotamia,Southwest Asia
1329,-7200,Susiana,Southwest Asia
1329,-7200,Galilee,Southwest Asia
1329,-7100,Southern Mesopotamia,Southwest Asia
1329,-7100,Susiana,Southwest Asia
1329,-7100,Galilee,Southwest Asia
1329,-7000,Southern Mesopotamia,Southwest Asia
1329,-7000,Susiana,Southwest Asia
1329,-7000,Galilee,Southwest Asia
1329,-6900,Southern Mesopotamia,Southwest Asia
1329,-6900,Susiana,Southwest Asia
1329,-6900,Galilee,Southwest Asia
1329,-6800,Southern Mesopotamia,Southwest Asia
1329,-6800,Susiana,Southwest Asia
1329,-6800,Galilee,Southwest Asia
1329,-6700,Southern Mesopotamia,Southwest Asia
1329,-6700,Susiana,Southwest Asia
1329,-6700,Galilee,Southwest Asia
1329,-6600,Southern Mesopotamia,Southwest Asia
1329,-6600,Susiana,Southwest Asia
1329,-6600,Galilee,Southwest Asia
1304,1800,Cahokia,North America
1304,1900,Cahokia,North America
1304,2000,Cahokia,North America
1340,1900,Latium,Europe
1340,1900,Paris Basin,Europe
1340,1900,Finger Lakes,North America
1340,2000,Latium,Europe
1340,2000,Paris Basin,Europe
1340,2000,Finger Lakes,North America
1337,-1200,Galilee,Southwest Asia
1337,-1100,Galilee,Southwest Asia
1337,-1000,Galilee,Southwest Asia
1337,-900,Galilee,Southwest Asia
1337,-800,Galilee,Southwest Asia
1337,-700,Galilee,Southwest Asia
1337,-600,Galilee,Southwest Asia
1307,1800,Cahokia,North America
1307,1800,Finger Lakes,North America
1307,1900,Cahokia,North America
1307,1900,Finger Lakes,North America
1307,2000,Cahokia,North America
1307,2000,Finger Lakes,North America
1334,1900,Cahokia,North America
1334,1900,Finger Lakes,North America
1334,2000,Cahokia,North America
1334,2000,Finger Lakes,North America
1341,1900,Cahokia,North America
1341,2000,Cahokia,North America
924,1800,Niger Inland Delta,Africa
924,1900,Niger Inland Delta,Africa
924,2000,Niger Inland Delta,Africa
1349,1100,Middle Yellow River Valley,East Asia
1349,1200,Middle Yellow River Valley,East Asia
1349,1300,Middle Yellow River Valley,East Asia
1349,1400,Middle Yellow River Valley,East Asia
1349,1500,Middle Yellow River Valley,East Asia
1349,1600,Middle Yellow River Valley,East Asia
1349,1700,Middle Yellow River Valley,East Asia
1349,1800,Middle Yellow River Valley,East Asia
1349,1900,Middle Yellow River Valley,East Asia
1352,0,Middle Ganga,South Asia
1335,1500,Latium,Europe
1335,1600,Latium,Europe
1335,1700,Latium,Europe
1357,100,Latium,Europe
1357,100,Crete,Europe
1357,100,Galilee,Southwest Asia
1357,100,Konya Plain,Southwest Asia
1357,100,Latium,Europe
1357,100,Crete,Europe
1357,100,Upper Egypt,Africa
1357,100,Galilee,Southwest Asia
1357,100,Konya Plain,Southwest Asia
1357,200,Latium,Europe
1357,200,Crete,Europe
1357,200,Galilee,Southwest Asia
1357,200,Konya Plain,Southwest Asia
1357,200,Latium,Europe
1357,200,Crete,Europe
1357,200,Upper Egypt,Africa
1357,200,Galilee,Southwest Asia
1357,200,Konya Plain,Southwest Asia
1357,300,Latium,Europe
1357,300,Crete,Europe
1357,300,Galilee,Southwest Asia
1357,300,Konya Plain,Southwest Asia
1357,300,Latium,Europe
1357,300,Crete,Europe
1357,300,Upper Egypt,Africa
1357,300,Galilee,Southwest Asia
1357,300,Konya Plain,Southwest Asia
1357,400,Latium,Europe
1357,400,Crete,Europe
1357,400,Galilee,Southwest Asia
1357,400,Konya Plain,Southwest Asia
1357,400,Latium,Europe
1357,400,Crete,Europe
1357,400,Upper Egypt,Africa
1357,400,Galilee,Southwest Asia
1357,400,Konya Plain,Southwest Asia
1333,100,Latium,Europe
1333,100,Paris Basin,Europe
1333,100,Upper Egypt,Africa
1333,100,Galilee,Southwest Asia
1333,100,Konya Plain,Southwest Asia
1333,200,Latium,Europe
1333,200,Paris Basin,Europe
1333,200,Upper Egypt,Africa
1333,200,Galilee,Southwest Asia
1333,200,Konya Plain,Southwest Asia
1333,300,Latium,Europe
1333,300,Paris Basin,Europe
1333,300,Upper Egypt,Africa
1333,300,Galilee,Southwest Asia
1333,300,Konya Plain,Southwest Asia
1333,400,Latium,Europe
1333,400,Paris Basin,Europe
1333,400,Upper Egypt,Africa
1333,400,Galilee,Southwest Asia
1333,400,Konya Plain,Southwest Asia
1333,500,Latium,Europe
1333,500,Paris Basin,Europe
1333,500,Upper Egypt,Africa
1333,500,Galilee,Southwest Asia
1333,500,Konya Plain,Southwest Asia
1333,600,Latium,Europe
1333,600,Paris Basin,Europe
1333,600,Upper Egypt,Africa
1333,600,Galilee,Southwest Asia
1333,600,Konya Plain,Southwest Asia
1344,1800,North Colombia,South America
1344,1900,North Colombia,South America
1369,-700,Southern Mesopotamia,Southwest Asia
1369,-600,Southern Mesopotamia,Southwest Asia
1369,-500,Southern Mesopotamia,Southwest Asia
1369,-400,Southern Mesopotamia,Southwest Asia
1369,-300,Southern Mesopotamia,Southwest Asia
1369,-200,Southern Mesopotamia,Southwest Asia
1369,-100,Southern Mesopotamia,Southwest Asia
1369,-0,Southern Mesopotamia,Southwest Asia
1371,1900,Susiana,Southwest Asia
1371,2000,Susiana,Southwest Asia
1374,1500,Paris Basin,Europe
1374,1600,Paris Basin,Europe
1376,1900,Ghanaian Coast,Africa
1376,2000,Ghanaian Coast,Africa
1370,1900,Upper Egypt,Africa
1348,2000,Galilee,Southwest Asia
1303,-1400,Galilee,Southwest Asia
1303,-1300,Galilee,Southwest Asia
1303,-1200,Galilee,Southwest Asia
1386,1800,Southern China Hills,East Asia
1386,1900,Southern China Hills,East Asia
1390,1800,Basin of Mexico,North America
1392,300,Southern Mesopotamia,Southwest Asia
1392,300,Konya Plain,Southwest Asia
1392,400,Southern Mesopotamia,Southwest Asia
1392,400,Konya Plain,Southwest Asia
1392,500,Southern Mesopotamia,Southwest Asia
1392,500,Konya Plain,Southwest Asia
1392,600,Southern Mesopotamia,Southwest Asia
1392,600,Konya Plain,Southwest Asia
1392,700,Southern Mesopotamia,Southwest Asia
1392,700,Konya Plain,Southwest Asia
1392,800,Southern Mesopotamia,Southwest Asia
1392,800,Konya Plain,Southwest Asia
1392,900,Southern Mesopotamia,Southwest Asia
1392,900,Konya Plain,Southwest Asia
1397,400,Valley of Oaxaca,North America
1397,500,Valley of Oaxaca,North America
1397,600,Valley of Oaxaca,North America
1397,700,Valley of Oaxaca,North America
1397,800,Valley of Oaxaca,North America
1397,900,Valley of Oaxaca,North America
1397,1000,Valley of Oaxaca,North America
1399,-1500,Galilee,Southwest Asia
1399,-1400,Galilee,Southwest Asia
1399,-1300,Galilee,Southwest Asia
1400,300,Middle Yellow River Valley,East Asia
1400,400,Middle Yellow River Valley,East Asia
1400,500,Middle Yellow River Valley,East Asia
1404,-300,Galilee,Southwest Asia
1404,-200,Galilee,Southwest Asia
1404,-100,Galilee,Southwest Asia
1404,-0,Galilee,Southwest Asia
1404,100,Galilee,Southwest Asia
1404,200,Galilee,Southwest Asia
1404,300,Galilee,Southwest Asia
1404,400,Galilee,Southwest Asia
1396,-300,Upper Egypt,Africa
1396,-200,Upper Egypt,Africa
1396,-100,Upper Egypt,Africa
1396,-0,Upper Egypt,Africa
1409,-1500,Kachi Plain,South Asia
1409,-1400,Kachi Plain,South Asia
1409,-1300,Kachi Plain,South Asia
1409,-1200,Kachi Plain,South Asia
1409,-1100,Kachi Plain,South Asia
1409,-1000,Kachi Plain,South Asia
1409,-900,Kachi Plain,South Asia
1409,-800,Kachi Plain,South Asia
1409,-700,Kachi Plain,South Asia
1409,-600,Kachi Plain,South Asia
1409,-500,Kachi Plain,South Asia
1409,-400,Kachi Plain,South Asia
1412,1800,Kansai,East Asia
1412,1900,Kansai,East Asia
1412,2000,Kansai,East Asia
1415,300,Konya Plain,Southwest Asia
1300,1900,Valley of Oaxaca,North America
1300,1900,Basin of Mexico,North America
1300,2000,Valley of Oaxaca,North America
1300,2000,Basin of Mexico,North America
1419,-1500,Upper Egypt,Africa
1419,-1400,Upper Egypt,Africa
1420,1700,Cahokia,North America
1420,1800,Cahokia,North America
1425,-1800,North Colombia,South America
1425,-1700,North Colombia,South America
1425,-1600,North Colombia,South America
1425,-1500,North Colombia,South America
1425,1900,North Colombia,South America
1425,2000,North Colombia,South America
1426,1500,Middle Yellow River Valley,East Asia
1426,1600,Middle Yellow River Valley,East Asia
1426,1700,Middle Yellow River Valley,East Asia
1433,200,Latium,Europe
1434,1900,Valley of Oaxaca,North America
1436,300,Galilee,Southwest Asia
1436,400,Galilee,Southwest Asia
1436,500,Galilee,Southwest Asia
1441,1300,Basin of Mexico,North America
1441,1400,Basin of Mexico,North America
1441,1500,Basin of Mexico,North America
1450,1800,Cuzco,South America
1454,1300,Upper Egypt,Africa
1455,1900,Crete,Europe
1451,-3600,Galilee,Southwest Asia
1451,-3500,Galilee,Southwest Asia
1451,-3400,Galilee,Southwest Asia
1451,-3300,Galilee,Southwest Asia
1451,-3200,Galilee,Southwest Asia
1451,-3100,Galilee,Southwest Asia
1451,-3000,Galilee,Southwest Asia
1451,-2900,Galilee,Southwest Asia
1451,-2800,Galilee,Southwest Asia
1451,-2700,Galilee,Southwest Asia
1451,-2600,Galilee,Southwest Asia
1451,-2500,Galilee,Southwest Asia
1451,-2400,Galilee,Southwest Asia
1458,1900,Upper Egypt,Africa
1456,-2000,Galilee,Southwest Asia
1456,-2000,Galilee,Southwest Asia
1456,-1900,Galilee,Southwest Asia
1456,-1900,Galilee,Southwest Asia
1456,-1800,Galilee,Southwest Asia
1456,-1800,Galilee,Southwest Asia
1456,-1700,Galilee,Southwest Asia
1456,-1700,Galilee,Southwest Asia
1456,-1600,Galilee,Southwest Asia
1456,-1600,Galilee,Southwest Asia
1456,-1500,Galilee,Southwest Asia
1456,-1500,Galilee,Southwest Asia
1461,1900,Iceland,Europe
1466,1800,Paris Basin,Europe
1466,1800,Upper Egypt,Africa
1466,1800,Niger Inland Delta,Africa
1466,1800,Southern Mesopotamia,Southwest Asia
1466,1800,Susiana,Southwest Asia
1466,1800,Galilee,Southwest Asia
1466,1800,Konya Plain,Southwest Asia
1466,1800,Yemeni Coastal Plain,Southwest Asia
1466,1800,Kachi Plain,South Asia
1466,1800,Middle Ganga,South Asia
1466,1800,Deccan,South Asia
1466,1800,Garo Hills,South Asia
1466,1800,Central Java,Southeast Asia
1466,1800,Kapuasi Basin,Southeast Asia
1466,1800,Sogdiana,Central Eurasia
1466,1900,Paris Basin,Europe
1466,1900,Upper Egypt,Africa
1466,1900,Niger Inland Delta,Africa
1466,1900,Southern Mesopotamia,Southwest Asia
1466,1900,Susiana,Southwest Asia
1466,1900,Galilee,Southwest Asia
1466,1900,Konya Plain,Southwest Asia
1466,1900,Yemeni Coastal Plain,Southwest Asia
1466,1900,Kachi Plain,South Asia
1466,1900,Middle Ganga,South Asia
1466,1900,Deccan,South Asia
1466,1900,Garo Hills,South Asia
1466,1900,Central Java,Southeast Asia
1466,1900,Kapuasi Basin,Southeast Asia
1466,1900,Sogdiana,Central Eurasia
1468,300,Crete,Europe
1468,300,Galilee,Southwest Asia
1468,300,Konya Plain,Southwest Asia
1468,400,Crete,Europe
1468,400,Galilee,Southwest Asia
1468,400,Konya Plain,Southwest Asia
1469,300,Lowland Andes,South America
1469,400,Lowland Andes,South America
1469,500,Lowland Andes,South America
1469,600,Lowland Andes,South America
1469,700,Lowland Andes,South America
1469,800,Lowland Andes,South America
1469,900,Lowland Andes,South America
1469,1000,Lowland Andes,South America
1469,1100,Lowland Andes,South America
1469,1200,Lowland Andes,South America
1469,1300,Lowland Andes,South America
1469,1400,Lowland Andes,South America
1469,1500,Lowland Andes,South America
1474,1900,Cuzco,South America
1488,1800,Cuzco,South America
1492,1900,Cuzco,South America
1495,1900,Latium,Europe
1495,1900,Paris Basin,Europe
1495,1900,Cahokia,North America
1495,1900,Finger Lakes,North America
1495,2000,Latium,Europe
1495,2000,Paris Basin,Europe
1495,2000,Cahokia,North America
1495,2000,Finger Lakes,North America
1511,1800,Niger Inland Delta,Africa
1511,1900,Niger Inland Delta,Africa
1517,1900,Niger Inland Delta,Africa
1521,1200,Latium,Europe
1521,1300,Latium,Europe
1521,1400,Latium,Europe
1522,1700,Upper Egypt,Africa
1522,1700,Niger Inland Delta,Africa
1522,1800,Upper Egypt,Africa
1522,1800,Niger Inland Delta,Africa
1522,1900,Upper Egypt,Africa
1522,1900,Niger Inland Delta,Africa
1522,2000,Upper Egypt,Africa
1522,2000,Niger Inland Delta,Africa
1505,500,North Colombia,South America
1505,600,North Colombia,South America
1505,700,North Colombia,South America
1505,800,North Colombia,South America
1505,900,North Colombia,South America
1505,1000,North Colombia,South America
1505,1100,North Colombia,South America
1505,1200,North Colombia,South America
1505,1300,North Colombia,South America
1505,1400,North Colombia,South America
1505,1500,North Colombia,South America
1542,1900,Cuzco,South America
1542,2000,Cuzco,South America
1555,1900,Galilee,Southwest Asia
1555,1900,Yemeni Coastal Plain,Southwest Asia
1555,2000,Galilee,Southwest Asia
1555,2000,Yemeni Coastal Plain,Southwest Asia
1556,0,Latium,Europe
1556,0,Paris Basin,Europe
1556,0,Crete,Europe
1556,0,Upper Egypt,Africa
1556,0,Galilee,Southwest Asia
1556,0,Konya Plain,Southwest Asia
1556,100,Latium,Europe
1556,100,Paris Basin,Europe
1556,100,Crete,Europe
1556,100,Upper Egypt,Africa
1556,100,Galilee,Southwest Asia
1556,100,Konya Plain,Southwest Asia
1556,200,Latium,Europe
1556,200,Paris Basin,Europe
1556,200,Crete,Europe
1556,200,Upper Egypt,Africa
1556,200,Galilee,Southwest Asia
1556,200,Konya Plain,Southwest Asia
1556,300,Latium,Europe
1556,300,Paris Basin,Europe
1556,300,Crete,Europe
1556,300,Upper Egypt,Africa
1556,300,Galilee,Southwest Asia
1556,300,Konya Plain,Southwest Asia
1556,400,Latium,Europe
1556,400,Paris Basin,Europe
1556,400,Crete,Europe
1556,400,Upper Egypt,Africa
1556,400,Galilee,Southwest Asia
1556,400,Konya Plain,Southwest Asia
1570,0,Crete,Europe
1570,0,Southern Mesopotamia,Southwest Asia
1570,0,Susiana,Southwest Asia
1570,0,Deccan,South Asia
1570,0,Cambodian Basin,Southeast Asia
1529,700,Crete,Europe
1529,700,Galilee,Southwest Asia
1529,700,Konya Plain,Southwest Asia
1574,-2000,Southern Mesopotamia,Southwest Asia
1574,-1900,Southern Mesopotamia,Southwest Asia
1574,-1800,Southern Mesopotamia,Southwest Asia
1582,-300,Latium,Europe
1582,-300,Paris Basin,Europe
1582,-300,Crete,Europe
1582,-300,Upper Egypt,Africa
1582,-300,Galilee,Southwest Asia
1582,-300,Konya Plain,Southwest Asia
1582,-200,Latium,Europe
1582,-200,Paris Basin,Europe
1582,-200,Crete,Europe
1582,-200,Upper Egypt,Africa
1582,-200,Galilee,Southwest Asia
1582,-200,Konya Plain,Southwest Asia
1582,-100,Latium,Europe
1582,-100,Paris Basin,Europe
1582,-100,Crete,Europe
1582,-100,Upper Egypt,Africa
1582,-100,Galilee,Southwest Asia
1582,-100,Konya Plain,Southwest Asia
1582,-0,Latium,Europe
1582,-0,Paris Basin,Europe
1582,-0,Crete,Europe
1582,-0,Upper Egypt,Africa
1582,-0,Galilee,Southwest Asia
1582,-0,Konya Plain,Southwest Asia
1582,100,Latium,Europe
1582,100,Paris Basin,Europe
1582,100,Crete,Europe
1582,100,Upper Egypt,Africa
1582,100,Galilee,Southwest Asia
1582,100,Konya Plain,Southwest Asia
1582,200,Latium,Europe
1582,200,Paris Basin,Europe
1582,200,Crete,Europe
1582,200,Upper Egypt,Africa
1582,200,Galilee,Southwest Asia
1582,200,Konya Plain,Southwest Asia
1582,300,Latium,Europe
1582,300,Paris Basin,Europe
1582,300,Crete,Europe
1582,300,Upper Egypt,Africa
1582,300,Galilee,Southwest Asia
1582,300,Konya Plain,Southwest Asia
1582,400,Latium,Europe
1582,400,Paris Basin,Europe
1582,400,Crete,Europe
1582,400,Upper Egypt,Africa
1582,400,Galilee,Southwest Asia
1582,400,Konya Plain,Southwest Asia
1582,500,Latium,Europe
1582,500,Paris Basin,Europe
1582,500,Crete,Europe
1582,500,Upper Egypt,Africa
1582,500,Galilee,Southwest Asia
1582,500,Konya Plain,Southwest Asia
1544,1500,Latium,Europe
1544,1600,Latium,Europe
1544,1700,Latium,Europe
1544,1800,Latium,Europe
1544,1900,Latium,Europe
1544,2000,Latium,Europe
1535,1900,Niger Inland Delta,Africa
1619,1200,Upper Egypt,Africa
1619,1300,Upper Egypt,Africa
1619,1400,Upper Egypt,Africa
1619,1500,Upper Egypt,Africa
1619,1600,Upper Egypt,Africa
1619,1700,Upper Egypt,Africa
1619,1800,Upper Egypt,Africa
1619,1900,Upper Egypt,Africa
1619,2000,Upper Egypt,Africa
1615,-300,Kachi Plain,South Asia
1615,-200,Kachi Plain,South Asia
1615,-100,Kachi Plain,South Asia
1615,-0,Kachi Plain,South Asia
1615,100,Kachi Plain,South Asia
1615,200,Kachi Plain,South Asia
1615,300,Kachi Plain,South Asia
1615,400,Kachi Plain,South Asia
1624,-900,Southern Mesopotamia,Southwest Asia
1624,-800,Southern Mesopotamia,Southwest Asia
1624,-700,Southern Mesopotamia,Southwest Asia
1624,-600,Southern Mesopotamia,Southwest Asia
1621,1700,Upper Egypt,Africa
1621,1800,Upper Egypt,Africa
1621,1900,Upper Egypt,Africa
1621,2000,Upper Egypt,Africa
1627,1900,Middle Yellow River Valley,East Asia
1627,2000,Middle Yellow River Valley,East Asia
1626,-800,Konya Plain,Southwest Asia
1626,-700,Konya Plain,Southwest Asia
1626,-600,Konya Plain,Southwest Asia
1626,-500,Konya Plain,Southwest Asia
